"id,nameWithOwner,url,stargazersTotalCount,issuesTotalCount"
"MDEwOlJlcG9zaXRvcnkxMjU0NzU4MzQ=,YCG09/chinese_ocr,https://github.com/YCG09/chinese_ocr,{'totalCount': 2049},{'totalCount': 349}"
"MDEwOlJlcG9zaXRvcnkxMDg0NTk3Mjc=,google/tangent,https://github.com/google/tangent,{'totalCount': 2046},{'totalCount': 55}"
"MDEwOlJlcG9zaXRvcnkxNjQwMjYzMjU=,databricks/koalas,https://github.com/databricks/koalas,{'totalCount': 2045},{'totalCount': 398}"
"MDEwOlJlcG9zaXRvcnk1Njk5ODUyMg==,skorokithakis/catt,https://github.com/skorokithakis/catt,{'totalCount': 2045},{'totalCount': 95}"
"MDEwOlJlcG9zaXRvcnkxMDM3OTEwNDU=,CryptoSignal/crypto-signal,https://github.com/CryptoSignal/crypto-signal,{'totalCount': 2042},{'totalCount': 201}"
"MDEwOlJlcG9zaXRvcnkxODE1MTMzNjM=,zpoint/CPython-Internals,https://github.com/zpoint/CPython-Internals,{'totalCount': 2039},{'totalCount': 22}"
"MDEwOlJlcG9zaXRvcnkxOTk5NTI2OTI=,junerain123/javsdt,https://github.com/junerain123/javsdt,{'totalCount': 2033},{'totalCount': 73}"
"MDEwOlJlcG9zaXRvcnk5MjgyNzk4MA==,Bogdanp/dramatiq,https://github.com/Bogdanp/dramatiq,{'totalCount': 2032},{'totalCount': 184}"
"MDEwOlJlcG9zaXRvcnkxNTE4NzEyODY=,pipxproject/pipx,https://github.com/pipxproject/pipx,{'totalCount': 2030},{'totalCount': 249}"
"MDEwOlJlcG9zaXRvcnkxMTQ5OTAwNzg=,junxiaosong/AlphaZero_Gomoku,https://github.com/junxiaosong/AlphaZero_Gomoku,{'totalCount': 2029},{'totalCount': 95}"
"MDEwOlJlcG9zaXRvcnkyMzk1Njk2MDA=,Netflix/dispatch,https://github.com/Netflix/dispatch,{'totalCount': 2027},{'totalCount': 50}"
"MDEwOlJlcG9zaXRvcnkxNDgyMjEzMjU=,tensorflow/datasets,https://github.com/tensorflow/datasets,{'totalCount': 2025},{'totalCount': 533}"
"MDEwOlJlcG9zaXRvcnk1NDY4NjE0NQ==,dataabc/weiboSpider,https://github.com/dataabc/weiboSpider,{'totalCount': 2024},{'totalCount': 135}"
"MDEwOlJlcG9zaXRvcnkxNjQ1ODg2MTc=,0xHJK/music-dl,https://github.com/0xHJK/music-dl,{'totalCount': 2023},{'totalCount': 50}"
"MDEwOlJlcG9zaXRvcnk5NjYzMjUwMw==,keithito/tacotron,https://github.com/keithito/tacotron,{'totalCount': 2022},{'totalCount': 292}"
"MDEwOlJlcG9zaXRvcnk5MjEzMjg0OQ==,philipperemy/keras-attention-mechanism,https://github.com/philipperemy/keras-attention-mechanism,{'totalCount': 2017},{'totalCount': 36}"
"MDEwOlJlcG9zaXRvcnkxMjgxMjEwNzY=,dmlc/gluon-nlp,https://github.com/dmlc/gluon-nlp,{'totalCount': 2013},{'totalCount': 427}"
"MDEwOlJlcG9zaXRvcnkxNjg3NzY1Nzg=,facebookresearch/XLM,https://github.com/facebookresearch/XLM,{'totalCount': 2013},{'totalCount': 275}"
"MDEwOlJlcG9zaXRvcnkxMTU3MTI2NDk=,layumi/Person_reID_baseline_pytorch,https://github.com/layumi/Person_reID_baseline_pytorch,{'totalCount': 2012},{'totalCount': 199}"
"MDEwOlJlcG9zaXRvcnkxNTc3MzM0MDE=,Dod-o/Statistical-Learning-Method_Code,https://github.com/Dod-o/Statistical-Learning-Method_Code,{'totalCount': 2008},{'totalCount': 9}"
"MDEwOlJlcG9zaXRvcnkxMjk1MjQ4MjE=,xiaofengShi/CHINESE-OCR,https://github.com/xiaofengShi/CHINESE-OCR,{'totalCount': 2002},{'totalCount': 146}"
"MDEwOlJlcG9zaXRvcnk5NTg0NjgwNQ==,Gerapy/Gerapy,https://github.com/Gerapy/Gerapy,{'totalCount': 1998},{'totalCount': 136}"
"MDEwOlJlcG9zaXRvcnk3OTM3MjMzNg==,golbin/TensorFlow-Tutorials,https://github.com/golbin/TensorFlow-Tutorials,{'totalCount': 1991},{'totalCount': 47}"
"MDEwOlJlcG9zaXRvcnk5MDgxMTQ0MQ==,L1aoXingyu/pytorch-beginner,https://github.com/L1aoXingyu/pytorch-beginner,{'totalCount': 1989},{'totalCount': 30}"
"MDEwOlJlcG9zaXRvcnkxNDIyMTkxODk=,tensorflow/lingvo,https://github.com/tensorflow/lingvo,{'totalCount': 1989},{'totalCount': 175}"
"MDEwOlJlcG9zaXRvcnkxMDE5NTc0Mjk=,znxlwm/pytorch-generative-model-collections,https://github.com/znxlwm/pytorch-generative-model-collections,{'totalCount': 1989},{'totalCount': 23}"
"MDEwOlJlcG9zaXRvcnkxMjY4Mzg4ODg=,minimaxir/person-blocker,https://github.com/minimaxir/person-blocker,{'totalCount': 1987},{'totalCount': 7}"
"MDEwOlJlcG9zaXRvcnkxMjc0NzY1MTI=,NVlabs/MUNIT,https://github.com/NVlabs/MUNIT,{'totalCount': 1985},{'totalCount': 84}"
"MDEwOlJlcG9zaXRvcnkxNDMzNjUwNTA=,princeton-vl/CornerNet,https://github.com/princeton-vl/CornerNet,{'totalCount': 1981},{'totalCount': 160}"
"MDEwOlJlcG9zaXRvcnk2ODAzNjgyMg==,anfederico/Clairvoyant,https://github.com/anfederico/Clairvoyant,{'totalCount': 1977},{'totalCount': 28}"
"MDEwOlJlcG9zaXRvcnk5MjkyNjAxOA==,gaojiuli/gain,https://github.com/gaojiuli/gain,{'totalCount': 1974},{'totalCount': 36}"
"MDEwOlJlcG9zaXRvcnkxNTMwOTc2OTQ=,opencv/open_model_zoo,https://github.com/opencv/open_model_zoo,{'totalCount': 1965},{'totalCount': 142}"
"MDEwOlJlcG9zaXRvcnkxNDU1NzQ2MTY=,voila-dashboards/voila,https://github.com/voila-dashboards/voila,{'totalCount': 1959},{'totalCount': 314}"
"MDEwOlJlcG9zaXRvcnkxMDQ5MTY2MDY=,cybertronai/gradient-checkpointing,https://github.com/cybertronai/gradient-checkpointing,{'totalCount': 1958},{'totalCount': 35}"
"MDEwOlJlcG9zaXRvcnk1MjA5NDA3Nw==,maxpumperla/hyperas,https://github.com/maxpumperla/hyperas,{'totalCount': 1955},{'totalCount': 239}"
"MDEwOlJlcG9zaXRvcnk3MjAxNzc0MA==,python-security/pyt,https://github.com/python-security/pyt,{'totalCount': 1953},{'totalCount': 91}"
"MDEwOlJlcG9zaXRvcnk4ODkwNTQ4OA==,ShangtongZhang/DeepRL,https://github.com/ShangtongZhang/DeepRL,{'totalCount': 1951},{'totalCount': 65}"
"MDEwOlJlcG9zaXRvcnk2MDcwODM4Ng==,openai/improved-gan,https://github.com/openai/improved-gan,{'totalCount': 1950},{'totalCount': 38}"
"MDEwOlJlcG9zaXRvcnkxOTQ0NTg1MzQ=,elaine-zheng/summer2020internships,https://github.com/elaine-zheng/summer2020internships,{'totalCount': 1948},{'totalCount': 10}"
"MDEwOlJlcG9zaXRvcnkxMTE3NTEyOTM=,google/deepvariant,https://github.com/google/deepvariant,{'totalCount': 1947},{'totalCount': 283}"
"MDEwOlJlcG9zaXRvcnk4NTU5MDcyNA==,skywind3000/ECDICT,https://github.com/skywind3000/ECDICT,{'totalCount': 1945},{'totalCount': 56}"
"MDEwOlJlcG9zaXRvcnk5MTM4OTc2Mw==,openai/roboschool,https://github.com/openai/roboschool,{'totalCount': 1943},{'totalCount': 178}"
"MDEwOlJlcG9zaXRvcnk2NTg1MDM1NA==,paarthneekhara/text-to-image,https://github.com/paarthneekhara/text-to-image,{'totalCount': 1942},{'totalCount': 58}"
"MDEwOlJlcG9zaXRvcnk5NDE2Njg1Mg==,httprunner/httprunner,https://github.com/httprunner/httprunner,{'totalCount': 1942},{'totalCount': 740}"
"MDEwOlJlcG9zaXRvcnk5Mzg2ODcxOQ==,cornellius-gp/gpytorch,https://github.com/cornellius-gp/gpytorch,{'totalCount': 1938},{'totalCount': 623}"
"MDEwOlJlcG9zaXRvcnk4MTYxMjc2Mg==,trailofbits/manticore,https://github.com/trailofbits/manticore,{'totalCount': 1936},{'totalCount': 666}"
"MDEwOlJlcG9zaXRvcnk2ODgyNzY4NQ==,ajbrock/Neural-Photo-Editor,https://github.com/ajbrock/Neural-Photo-Editor,{'totalCount': 1935},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnkxNTE1Mjg2NTM=,liuhuanyong/QASystemOnMedicalKG,https://github.com/liuhuanyong/QASystemOnMedicalKG,{'totalCount': 1935},{'totalCount': 34}"
"MDEwOlJlcG9zaXRvcnk5NjExMTU5Mw==,huggingface/neuralcoref,https://github.com/huggingface/neuralcoref,{'totalCount': 1933},{'totalCount': 216}"
"MDEwOlJlcG9zaXRvcnk4NjAzMTY3NA==,wandb/client,https://github.com/wandb/client,{'totalCount': 1927},{'totalCount': 498}"
"MDEwOlJlcG9zaXRvcnkxMzU1ODQ5NDY=,microsoft/dowhy,https://github.com/microsoft/dowhy,{'totalCount': 1919},{'totalCount': 57}"
"MDEwOlJlcG9zaXRvcnk1NTk3MzExNA==,moranzcw/Computer-Networking-A-Top-Down-Approach-NOTES,https://github.com/moranzcw/Computer-Networking-A-Top-Down-Approach-NOTES,{'totalCount': 1916},{'totalCount': 10}"
"MDEwOlJlcG9zaXRvcnk1NjQxNzY4MQ==,benfred/implicit,https://github.com/benfred/implicit,{'totalCount': 1915},{'totalCount': 272}"
"MDEwOlJlcG9zaXRvcnk5ODA1MjE3Nw==,asyml/texar,https://github.com/asyml/texar,{'totalCount': 1914},{'totalCount': 146}"
"MDEwOlJlcG9zaXRvcnkxNDA4NTg2NzA=,SystemsApproach/book,https://github.com/SystemsApproach/book,{'totalCount': 1913},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnkxNzUyNzQxODk=,podgorskiy/ALAE,https://github.com/podgorskiy/ALAE,{'totalCount': 1910},{'totalCount': 28}"
"MDEwOlJlcG9zaXRvcnkxMDEwODEyOTg=,ikostrikov/pytorch-a2c-ppo-acktr-gail,https://github.com/ikostrikov/pytorch-a2c-ppo-acktr-gail,{'totalCount': 1902},{'totalCount': 181}"
"MDEwOlJlcG9zaXRvcnk3Njk5NDIwOQ==,google/youtube-8m,https://github.com/google/youtube-8m,{'totalCount': 1899},{'totalCount': 12}"
"MDEwOlJlcG9zaXRvcnk1NDA3MDM0OA==,machrisaa/tensorflow-vgg,https://github.com/machrisaa/tensorflow-vgg,{'totalCount': 1897},{'totalCount': 64}"
"MDEwOlJlcG9zaXRvcnk0OTM4NjU1OQ==,Mailu/Mailu,https://github.com/Mailu/Mailu,{'totalCount': 1890},{'totalCount': 953}"
"MDEwOlJlcG9zaXRvcnk4NjkzNzI1NQ==,igul222/improved_wgan_training,https://github.com/igul222/improved_wgan_training,{'totalCount': 1888},{'totalCount': 84}"
"MDEwOlJlcG9zaXRvcnk5MzM3MjQxMA==,MrMimic/data-scientist-roadmap,https://github.com/MrMimic/data-scientist-roadmap,{'totalCount': 1887},{'totalCount': 4}"
"MDEwOlJlcG9zaXRvcnkxOTA2NTg0NDM=,keras-team/keras-tuner,https://github.com/keras-team/keras-tuner,{'totalCount': 1887},{'totalCount': 153}"
"MDEwOlJlcG9zaXRvcnkxNzQ2OTgyMzU=,thunil/TecoGAN,https://github.com/thunil/TecoGAN,{'totalCount': 1886},{'totalCount': 44}"
"MDEwOlJlcG9zaXRvcnk3OTI0NjM0MA==,ctfs/write-ups-2017,https://github.com/ctfs/write-ups-2017,{'totalCount': 1886},{'totalCount': 3892}"
"MDEwOlJlcG9zaXRvcnk5NDM2Njk3OQ==,csujedihy/lc-all-solutions,https://github.com/csujedihy/lc-all-solutions,{'totalCount': 1883},{'totalCount': 3}"
"MDEwOlJlcG9zaXRvcnkxNjY2OTY5NTQ=,ajbrock/BigGAN-PyTorch,https://github.com/ajbrock/BigGAN-PyTorch,{'totalCount': 1882},{'totalCount': 54}"
"MDEwOlJlcG9zaXRvcnk4MjM1NzE3MQ==,howie6879/owllook,https://github.com/howie6879/owllook,{'totalCount': 1880},{'totalCount': 75}"
"MDEwOlJlcG9zaXRvcnk1MTcwMjU2Ng==,tiangolo/uwsgi-nginx-flask-docker,https://github.com/tiangolo/uwsgi-nginx-flask-docker,{'totalCount': 1879},{'totalCount': 153}"
"MDEwOlJlcG9zaXRvcnk3ODc5NzU2NA==,palantir/python-language-server,https://github.com/palantir/python-language-server,{'totalCount': 1879},{'totalCount': 440}"
"MDEwOlJlcG9zaXRvcnkyMzgzMTQ0MzA=,cycz/jdBuyMask,https://github.com/cycz/jdBuyMask,{'totalCount': 1879},{'totalCount': 90}"
"MDEwOlJlcG9zaXRvcnkxMzcxODYzNjU=,CharlesPikachu/Games,https://github.com/CharlesPikachu/Games,{'totalCount': 1878},{'totalCount': 13}"
"MDEwOlJlcG9zaXRvcnkxNDMxMjA2Njg=,microsoft/human-pose-estimation.pytorch,https://github.com/microsoft/human-pose-estimation.pytorch,{'totalCount': 1872},{'totalCount': 129}"
"MDEwOlJlcG9zaXRvcnk3ODQ3MTUxMg==,Netflix-Skunkworks/stethoscope,https://github.com/Netflix-Skunkworks/stethoscope,{'totalCount': 1868},{'totalCount': 37}"
"MDEwOlJlcG9zaXRvcnkxNjExNTE4ODI=,shmilylty/OneForAll,https://github.com/shmilylty/OneForAll,{'totalCount': 1866},{'totalCount': 70}"
"MDEwOlJlcG9zaXRvcnkxMTQ3NTk3MTc=,danmacnish/cartoonify,https://github.com/danmacnish/cartoonify,{'totalCount': 1862},{'totalCount': 20}"
"MDEwOlJlcG9zaXRvcnkxNDY0Njg1NjE=,danijar/handout,https://github.com/danijar/handout,{'totalCount': 1861},{'totalCount': 39}"
"MDEwOlJlcG9zaXRvcnk5ODgzNDE1MA==,Ehco1996/django-sspanel,https://github.com/Ehco1996/django-sspanel,{'totalCount': 1853},{'totalCount': 239}"
"MDEwOlJlcG9zaXRvcnk1NDUzMDg5NA==,airingursb/bilibili-user,https://github.com/airingursb/bilibili-user,{'totalCount': 1852},{'totalCount': 82}"
"MDEwOlJlcG9zaXRvcnk2MzYwNTU1OA==,thu-ml/zhusuan,https://github.com/thu-ml/zhusuan,{'totalCount': 1851},{'totalCount': 59}"
"MDEwOlJlcG9zaXRvcnkxOTIzMjk1MjY=,aaPanel/BaoTa,https://github.com/aaPanel/BaoTa,{'totalCount': 1850},{'totalCount': 42}"
"MDEwOlJlcG9zaXRvcnk1MTA0MDg4Ng==,Azure/azure-cli,https://github.com/Azure/azure-cli,{'totalCount': 1843},{'totalCount': 7143}"
"MDEwOlJlcG9zaXRvcnk5ODIyNTk2MA==,ActiveState/code,https://github.com/ActiveState/code,{'totalCount': 1839},{'totalCount': 16}"
"MDEwOlJlcG9zaXRvcnk3NzAwNjQ5Mg==,Kyubyong/wordvectors,https://github.com/Kyubyong/wordvectors,{'totalCount': 1838},{'totalCount': 19}"
"MDEwOlJlcG9zaXRvcnkxMTE0NjI3Njc=,NVIDIA/flownet2-pytorch,https://github.com/NVIDIA/flownet2-pytorch,{'totalCount': 1833},{'totalCount': 190}"
"MDEwOlJlcG9zaXRvcnkxMzYzMzI4MTY=,tychxn/jd-assistant,https://github.com/tychxn/jd-assistant,{'totalCount': 1831},{'totalCount': 125}"
"MDEwOlJlcG9zaXRvcnk4MDg5ODY4OA==,reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,{'totalCount': 1830},{'totalCount': 55}"
"MDEwOlJlcG9zaXRvcnkxMzQ5NDk2Mzg=,hoochanlon/fq-book,https://github.com/hoochanlon/fq-book,{'totalCount': 1828},{'totalCount': 1}"
"MDEwOlJlcG9zaXRvcnk2OTQwMDQxNQ==,ContextLab/hypertools,https://github.com/ContextLab/hypertools,{'totalCount': 1558},{'totalCount': 185}"
"MDEwOlJlcG9zaXRvcnkxNzgzMzY3MDE=,DropsDevopsOrg/ECommerceCrawlers,https://github.com/DropsDevopsOrg/ECommerceCrawlers,{'totalCount': 1557},{'totalCount': 26}"
"MDEwOlJlcG9zaXRvcnk5NzIxNzQxNw==,almandin/fuxploider,https://github.com/almandin/fuxploider,{'totalCount': 1553},{'totalCount': 24}"
"MDEwOlJlcG9zaXRvcnkxNjU0NTc4MTQ=,BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,{'totalCount': 1552},{'totalCount': 40}"
"MDEwOlJlcG9zaXRvcnk4ODk1NzA5MA==,overshard/timestrap,https://github.com/overshard/timestrap,{'totalCount': 1552},{'totalCount': 127}"
"MDEwOlJlcG9zaXRvcnkyMjA1MTc3MzA=,quay/quay,https://github.com/quay/quay,{'totalCount': 1548},{'totalCount': 0}"
"MDEwOlJlcG9zaXRvcnkxMTQ5MDY0NTI=,Rayhane-mamah/Tacotron-2,https://github.com/Rayhane-mamah/Tacotron-2,{'totalCount': 1548},{'totalCount': 426}"
"MDEwOlJlcG9zaXRvcnkxODE0NzEyNzk=,ines/spacy-course,https://github.com/ines/spacy-course,{'totalCount': 1548},{'totalCount': 23}"
"MDEwOlJlcG9zaXRvcnkxMTI0NjE0MDA=,axnsan12/drf-yasg,https://github.com/axnsan12/drf-yasg,{'totalCount': 1547},{'totalCount': 423}"
"MDEwOlJlcG9zaXRvcnk3ODE2NjE3NA==,nathanlopez/Stitch,https://github.com/nathanlopez/Stitch,{'totalCount': 1540},{'totalCount': 33}"
"MDEwOlJlcG9zaXRvcnk2ODY2ODMzOA==,joowani/binarytree,https://github.com/joowani/binarytree,{'totalCount': 1538},{'totalCount': 10}"
"MDEwOlJlcG9zaXRvcnkxMjk4MTUwNDI=,thu-ml/tianshou,https://github.com/thu-ml/tianshou,{'totalCount': 1538},{'totalCount': 27}"
"MDEwOlJlcG9zaXRvcnk5OTcyNTk4OA==,eldraco/domain_analyzer,https://github.com/eldraco/domain_analyzer,{'totalCount': 1536},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnkxNTgyMzUxNjA=,CSAILVision/gandissect,https://github.com/CSAILVision/gandissect,{'totalCount': 1531},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnk5Mzc0NTQ4Mw==,chuanqi305/MobileNet-SSD,https://github.com/chuanqi305/MobileNet-SSD,{'totalCount': 1531},{'totalCount': 176}"
"MDEwOlJlcG9zaXRvcnkxMzU3NTM2MjA=,keras-team/keras-applications,https://github.com/keras-team/keras-applications,{'totalCount': 1529},{'totalCount': 144}"
"MDEwOlJlcG9zaXRvcnk5OTc5Mjg0Mg==,crownpku/Information-Extraction-Chinese,https://github.com/crownpku/Information-Extraction-Chinese,{'totalCount': 1528},{'totalCount': 117}"
"MDEwOlJlcG9zaXRvcnk1NjI1MTA5Ng==,ethereum/web3.py,https://github.com/ethereum/web3.py,{'totalCount': 1526},{'totalCount': 738}"
"MDEwOlJlcG9zaXRvcnkyMTIwMzc3NzU=,jindaxiang/akshare,https://github.com/jindaxiang/akshare,{'totalCount': 1525},{'totalCount': 32}"
"MDEwOlJlcG9zaXRvcnk5NDY1ODUzMA==,cbfinn/maml,https://github.com/cbfinn/maml,{'totalCount': 1524},{'totalCount': 70}"
"MDEwOlJlcG9zaXRvcnk1OTM3MDU3MQ==,tmrowco/electricitymap-contrib,https://github.com/tmrowco/electricitymap-contrib,{'totalCount': 1521},{'totalCount': 1255}"
"MDEwOlJlcG9zaXRvcnkxNjExOTkxOTE=,Separius/awesome-sentence-embedding,https://github.com/Separius/awesome-sentence-embedding,{'totalCount': 1519},{'totalCount': 15}"
"MDEwOlJlcG9zaXRvcnkxMTA2MDA0NTg=,D4Vinci/Cr3dOv3r,https://github.com/D4Vinci/Cr3dOv3r,{'totalCount': 1517},{'totalCount': 57}"
"MDEwOlJlcG9zaXRvcnkxMTMyOTMzOTQ=,jiesutd/NCRFpp,https://github.com/jiesutd/NCRFpp,{'totalCount': 1516},{'totalCount': 142}"
"MDEwOlJlcG9zaXRvcnkyMTc0MzY5ODQ=,facebookresearch/demucs,https://github.com/facebookresearch/demucs,{'totalCount': 1514},{'totalCount': 109}"
"MDEwOlJlcG9zaXRvcnk4MzUwMzMxOQ==,ncullen93/torchsample,https://github.com/ncullen93/torchsample,{'totalCount': 1513},{'totalCount': 85}"
"MDEwOlJlcG9zaXRvcnkxOTk3MzAwMTk=,tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,{'totalCount': 1510},{'totalCount': 118}"
"MDEwOlJlcG9zaXRvcnk2MDg1NzI4MA==,carpedm20/deep-rl-tensorflow,https://github.com/carpedm20/deep-rl-tensorflow,{'totalCount': 1503},{'totalCount': 35}"
"MDEwOlJlcG9zaXRvcnkxMTQzOTY5NzI=,Ekultek/WhatWaf,https://github.com/Ekultek/WhatWaf,{'totalCount': 1502},{'totalCount': 792}"
"MDEwOlJlcG9zaXRvcnkxMjE0MjI4NDA=,gruns/icecream,https://github.com/gruns/icecream,{'totalCount': 1498},{'totalCount': 27}"
"MDEwOlJlcG9zaXRvcnkxMTA4ODE2MDQ=,llSourcell/YOLO_Object_Detection,https://github.com/llSourcell/YOLO_Object_Detection,{'totalCount': 1498},{'totalCount': 29}"
"MDEwOlJlcG9zaXRvcnk1Mjk5MzM0OQ==,fireeye/flare-floss,https://github.com/fireeye/flare-floss,{'totalCount': 1497},{'totalCount': 220}"
"MDEwOlJlcG9zaXRvcnkxODE3MjUzODY=,Duankaiwen/CenterNet,https://github.com/Duankaiwen/CenterNet,{'totalCount': 1496},{'totalCount': 124}"
"MDEwOlJlcG9zaXRvcnkxMDUyOTgxNDU=,allenai/bilm-tf,https://github.com/allenai/bilm-tf,{'totalCount': 1493},{'totalCount': 193}"
"MDEwOlJlcG9zaXRvcnkyMDcxMTkyNzM=,kingname/GeneralNewsExtractor,https://github.com/kingname/GeneralNewsExtractor,{'totalCount': 1493},{'totalCount': 48}"
"MDEwOlJlcG9zaXRvcnk5NTkxNjUxOQ==,tryolabs/requestium,https://github.com/tryolabs/requestium,{'totalCount': 1491},{'totalCount': 17}"
"MDEwOlJlcG9zaXRvcnk5NzkwNTgxNg==,python-gino/gino,https://github.com/python-gino/gino,{'totalCount': 1488},{'totalCount': 240}"
"MDEwOlJlcG9zaXRvcnkxNzc3ODU3MjE=,nbei/Deep-Flow-Guided-Video-Inpainting,https://github.com/nbei/Deep-Flow-Guided-Video-Inpainting,{'totalCount': 1486},{'totalCount': 68}"
"MDEwOlJlcG9zaXRvcnkxMDc2MDI1NDc=,instacart/lore,https://github.com/instacart/lore,{'totalCount': 1486},{'totalCount': 30}"
"MDEwOlJlcG9zaXRvcnkxMzY4ODE0OTE=,openai/finetune-transformer-lm,https://github.com/openai/finetune-transformer-lm,{'totalCount': 1485},{'totalCount': 41}"
"MDEwOlJlcG9zaXRvcnkxMTQyMjcwNTI=,philipperemy/tensorflow-1.4-billion-password-analysis,https://github.com/philipperemy/tensorflow-1.4-billion-password-analysis,{'totalCount': 1484},{'totalCount': 8}"
"MDEwOlJlcG9zaXRvcnkxNzY3MzYxNzM=,huggingface/knockknock,https://github.com/huggingface/knockknock,{'totalCount': 1482},{'totalCount': 27}"
"MDEwOlJlcG9zaXRvcnk1NDI2MzYwOQ==,muammar/mkchromecast,https://github.com/muammar/mkchromecast,{'totalCount': 1481},{'totalCount': 259}"
"MDEwOlJlcG9zaXRvcnkxNTY1MTY1MTc=,nickliqian/cnn_captcha,https://github.com/nickliqian/cnn_captcha,{'totalCount': 1479},{'totalCount': 126}"
"MDEwOlJlcG9zaXRvcnkxNTUzNzYyODM=,nccgroup/ScoutSuite,https://github.com/nccgroup/ScoutSuite,{'totalCount': 1479},{'totalCount': 342}"
"MDEwOlJlcG9zaXRvcnk4OTIzNzkxMw==,codingo/Reconnoitre,https://github.com/codingo/Reconnoitre,{'totalCount': 1477},{'totalCount': 51}"
"MDEwOlJlcG9zaXRvcnk4NTg0NzMyNw==,xinghaochen/awesome-hand-pose-estimation,https://github.com/xinghaochen/awesome-hand-pose-estimation,{'totalCount': 1470},{'totalCount': 23}"
"MDEwOlJlcG9zaXRvcnkxMTAzNDg5NDI=,ChenglongChen/tensorflow-DeepFM,https://github.com/ChenglongChen/tensorflow-DeepFM,{'totalCount': 1468},{'totalCount': 62}"
"MDEwOlJlcG9zaXRvcnkxNTA2Nzc4MzI=,hhyo/Archery,https://github.com/hhyo/Archery,{'totalCount': 1468},{'totalCount': 554}"
"MDEwOlJlcG9zaXRvcnkxMTczOTY1OTg=,cosme12/SimpleCoin,https://github.com/cosme12/SimpleCoin,{'totalCount': 1468},{'totalCount': 28}"
"MDEwOlJlcG9zaXRvcnkxNTY2Mjc3ODk=,NVIDIA/waveglow,https://github.com/NVIDIA/waveglow,{'totalCount': 1464},{'totalCount': 178}"
"MDEwOlJlcG9zaXRvcnk1MTAzNzUwOA==,mozilla/http-observatory,https://github.com/mozilla/http-observatory,{'totalCount': 1464},{'totalCount': 184}"
"MDEwOlJlcG9zaXRvcnkxMjY4OTczODU=,AlexEMG/DeepLabCut,https://github.com/AlexEMG/DeepLabCut,{'totalCount': 1463},{'totalCount': 594}"
"MDEwOlJlcG9zaXRvcnkyMDE1ODYyMjM=,jiangxufeng/v2rayL,https://github.com/jiangxufeng/v2rayL,{'totalCount': 1461},{'totalCount': 166}"
"MDEwOlJlcG9zaXRvcnk1NTcyNjE0NA==,alex-sherman/deco,https://github.com/alex-sherman/deco,{'totalCount': 1460},{'totalCount': 50}"
"MDEwOlJlcG9zaXRvcnkxMjE1NDY5MDk=,Marten4n6/EvilOSX,https://github.com/Marten4n6/EvilOSX,{'totalCount': 1458},{'totalCount': 95}"
"MDEwOlJlcG9zaXRvcnkxMDI5MDMyODQ=,NVIDIA/DeepRecommender,https://github.com/NVIDIA/DeepRecommender,{'totalCount': 1457},{'totalCount': 18}"
"MDEwOlJlcG9zaXRvcnk4NTYyNTcwMQ==,divamgupta/image-segmentation-keras,https://github.com/divamgupta/image-segmentation-keras,{'totalCount': 1456},{'totalCount': 182}"
"MDEwOlJlcG9zaXRvcnk2OTE2OTM3Mg==,JinpengLI/deep_ocr,https://github.com/JinpengLI/deep_ocr,{'totalCount': 1454},{'totalCount': 44}"
"MDEwOlJlcG9zaXRvcnkxNDAyODU2ODc=,osmr/imgclsmob,https://github.com/osmr/imgclsmob,{'totalCount': 1454},{'totalCount': 58}"
"MDEwOlJlcG9zaXRvcnkxMTU0OTIyMzQ=,r9y9/wavenet_vocoder,https://github.com/r9y9/wavenet_vocoder,{'totalCount': 1453},{'totalCount': 167}"
"MDEwOlJlcG9zaXRvcnkxODM5NDQ0NTM=,astooke/rlpyt,https://github.com/astooke/rlpyt,{'totalCount': 1452},{'totalCount': 116}"
"MDEwOlJlcG9zaXRvcnkxMjUzODEzMTg=,IBM/adversarial-robustness-toolbox,https://github.com/IBM/adversarial-robustness-toolbox,{'totalCount': 1452},{'totalCount': 212}"
"MDEwOlJlcG9zaXRvcnk3MDk3ODYwMA==,xianhu/PSpider,https://github.com/xianhu/PSpider,{'totalCount': 1452},{'totalCount': 26}"
"MDEwOlJlcG9zaXRvcnk2NTE1NTA5Mg==,ClimbsRocks/auto_ml,https://github.com/ClimbsRocks/auto_ml,{'totalCount': 1446},{'totalCount': 390}"
"MDEwOlJlcG9zaXRvcnk4NzgzMDQ0Ng==,unix121/i3wm-themer,https://github.com/unix121/i3wm-themer,{'totalCount': 1446},{'totalCount': 67}"
"MDEwOlJlcG9zaXRvcnk3NzU0MTQ0NA==,kevinhughes27/TensorKart,https://github.com/kevinhughes27/TensorKart,{'totalCount': 1444},{'totalCount': 38}"
"MDEwOlJlcG9zaXRvcnk3MTY2NzU2Mg==,xdavidhu/mitmAP,https://github.com/xdavidhu/mitmAP,{'totalCount': 1443},{'totalCount': 44}"
